0	1	2
206117	6609296	70
206117	8742813	71
206117	7947731	72
206117	849217	73
206117	849221	74
206117	1664261	75
206117	6942528	76
206117	7812828	77
206117	6338148	78
206117	6338146	79
206117	7932301	80
206117	7812830	81
206117	849220	82
206117	3251507	83
206117	4618946	84
206117	5174414	85
206117	849216	86
206117	8467083	87
206117	7785654	88
206117	6338147	89
206117	7083429	90
206117	7830129	91
206117	1879473	92
206117	7932299	93
206117	849225	94
206117	6942529	95
206117	2207632	96
206117	5030736	97
206117	2207635	98
206117	3607040	99
206117	7932302	100
206117	7072158	1
206117	7072154	2
206117	7072155	3
206117	7072159	4
206117	7072160	5
206117	7072162	6
206117	7072161	7
206117	7072156	8
206117	7072153	9
206117	1996531	10
206117	1664264	11
206117	1996528	12
206117	1996535	13
206117	4836594	14
206117	1664259	15
206117	5426636	16
206117	1664266	17
206117	8082810	18
206117	2845235	19
206117	8030996	20
206117	8371803	21
206117	1202833	22
206117	5839183	23
206117	5211863	24
206117	7992298	25
206117	3583041	26
206117	5137773	27
206117	2961432	28
206117	513162	29
206117	1979581	30
206117	2019868	31
206117	1839403	32
206117	8052988	33
206117	1996532	34
206117	1996529	35
206117	513158	36
206117	5907628	37
206117	7634987	38
206117	7634989	39
206117	8467082	40
206117	8012523	41
206117	4836600	42
206117	1996534	43
206117	3162755	44
206117	4743084	45
206117	8012517	46
206117	7634990	47
206117	1123160	48
206117	825585	49
206117	3241016	50
206117	7634991	51
206117	2961437	52
206117	6430633	53
206117	7426485	54
206117	3241011	55
206117	1996526	56
206117	7083431	57
206117	5430536	58
206117	7785652	59
206117	6942535	60
206117	1103055	61
206117	2961436	62
206117	2961438	63
206117	3241017	64
206117	513163	65
206117	6942533	66
206117	2571886	67
206117	1822047	68
206117	3640095	69
206117	6609296	70
206117	8742813	71
206117	7947731	72
206117	849217	73
206117	849221	74
206117	1664261	75
206117	6942528	76
206117	7812828	77
206117	6338148	78
206117	6338146	79
206117	7932301	80
206117	7812830	81
206117	849220	82
206117	3251507	83
206117	4618946	84
206117	5174414	85
206117	849216	86
206117	8467083	87
206117	7785654	88
206117	6338147	89
206117	7083429	90
206117	7830129	91
206117	1879473	92
206117	7932299	93
206117	849225	94
206117	6942529	95
206117	2207632	96
206117	5030736	97
206117	2207635	98
206117	3607040	99
206117	7932302	100
141472	7402451	1
141472	7402452	2
141472	4253215	3
141472	6292406	4
141472	1104344	5
141472	6292407	6
141472	7072291	7
141472	7072290	8
141472	4253217	9
141472	4253214	10
141472	4253212	11
141472	6683342	12
141472	6292409	13
141472	656065	14
141472	4715246	15
141472	4681355	16
141472	744222	17
141472	7072288	18
141472	4253213	19
141472	7072293	20
141472	2489392	21
141472	6643447	22
141472	7072287	23
141472	2320923	24
141472	6643441	25
141472	4253216	26
141472	1340369	27
141472	6683344	28
141472	5004532	29
141472	1562029	30
141472	7686962	31
141472	8687578	32
141472	5756317	33
141472	2084343	34
141472	6512082	35
141472	451777	36
141472	2535806	37
141472	1478812	38
141472	6292408	39
141472	3478385	40
141472	2569861	41
141472	7714797	42
141472	6836474	43
141472	4590834	44
141472	1478811	45
141472	2054227	46
141472	2437807	47
141472	2099674	48
141472	8093872	49
141472	6407015	50
141472	8371254	51
141472	7625231	52
141472	7072295	53
141472	3367192	54
141472	190991	55
141472	4241403	56
141472	7021144	57
141472	2490294	58
141472	4254836	59
141472	4268185	60
141472	7019909	61
141472	3312118	62
141472	3649959	63
141472	4764146	64
141472	4424202	65
141472	1557656	66
141472	2274015	67
141472	8137674	68
141472	1468686	69
141472	3393632	70
141472	6773395	71
141472	8419184	72
141472	2793780	73
141472	1561441	74
141472	1459788	75
141472	7190725	76
141472	3586241	77
141472	7207199	78
141472	756515	79
141472	547776	80
141472	922332	81
141472	8027181	82
141472	1566148	83
141472	8086607	84
141472	2322060	85
141472	1456085	86
141472	8086444	87
141472	2229531	88
141472	8231535	89
141472	8814287	90
141472	3007763	91
141472	8184312	92
141472	4881499	93
141472	8023298	94
141472	1565585	95
141472	8619621	96
141472	2642436	97
141472	3850912	98
141472	8417105	99
141472	4651214	100
352818	1584504	1
352818	1584500	2
352818	3587249	3
352818	8042232	4
352818	7072354	5
352818	5613887	6
352818	6616890	7
352818	1485205	8
352818	393438	9
352818	47344	10
352818	3906495	11
352818	7629079	12
352818	6127983	13
352818	3045125	14
352818	5088522	15
352818	3906501	16
352818	2506342	17
352818	5844213	18
352818	7299473	19
352818	148768	20
352818	5683599	21
352818	3880599	22
352818	5728652	23
352818	6844201	24
352818	6811171	25
352818	5824716	26
352818	5088517	27
352818	6486188	28
352818	3535316	29
352818	3651583	30
352818	2625474	31
352818	5810241	32
352818	5123608	33
352818	4587065	34
352818	7879002	35
352818	2589531	36
352818	4828784	37
352818	3620571	38
352818	4729135	39
352818	148766	40
352818	5810238	41
352818	2879253	42
352818	1591520	43
352818	3980937	44
352818	2627892	45
352818	5412853	46
352818	2420277	47
352818	6801882	48
352818	3318505	49
352818	1435928	50
352818	3318504	51
352818	1177279	52
352818	3751798	53
352818	1067194	54
352818	5049002	55
352818	1591522	56
352818	7820622	57
352818	1672687	58
352818	1353513	59
352818	2302265	60
352818	2589528	61
352818	4754109	62
352818	7371756	63
352818	5747175	64
352818	4754113	65
352818	7317372	66
352818	801992	67
352818	3484557	68
352818	3785242	69
352818	3587242	70
352818	8794761	71
352818	1874861	72
352818	1672688	73
352818	4093249	74
352818	4345040	75
352818	8582522	76
352818	6466550	77
352818	6466554	78
352818	2625480	79
352818	4754107	80
352818	2447750	81
352818	4403941	82
352818	3620576	83
352818	5869149	84
352818	8816128	85
352818	4403949	86
352818	1713559	87
352818	7820621	88
352818	4403948	89
352818	1591525	90
352818	4403945	91
352818	6981428	92
352818	4403943	93
352818	1294441	94
352818	4498234	95
352818	4498231	96
352818	6870635	97
352818	1294442	98
352818	6103090	99
352818	6119893	100
45924	6411603	1
45924	3233964	2
45924	573100	3
45924	6411604	4
45924	1728712	5
45924	5406067	6
45924	2556462	7
45924	7332936	8
45924	2556463	9
45924	6391358	10
45924	1826394	11
45924	5406068	12
45924	7072691	13
45924	2417657	14
45924	6391357	15
45924	2444133	16
45924	5864248	17
45924	783594	18
45924	573092	19
45924	1284732	20
45924	783591	21
45924	2468502	22
45924	7375169	23
45924	6087561	24
45924	783589	25
45924	8423501	26
45924	783592	27
45924	6446092	28
45924	3709448	29
45924	1284733	30
45924	5026429	31
45924	7093677	32
45924	5406070	33
45924	4297583	34
45924	4207793	35
45924	4297585	36
45924	3853659	37
45924	5535157	38
45924	6391977	39
45924	5167800	40
45924	3611281	41
45924	1180821	42
45924	5406071	43
45924	176786	44
45924	989136	45
45924	4358864	46
45924	7332941	47
45924	1810119	48
45924	2124514	49
45924	3611282	50
45924	2124511	51
45924	1205890	52
45924	7221184	53
45924	8615111	54
45924	989140	55
45924	816103	56
45924	6087563	57
45924	4207786	58
45924	2931806	59
45924	2931800	60
45924	4933958	61
45924	4207792	62
45924	816101	63
45924	7093670	64
45924	6411602	65
45924	7093676	66
45924	4207790	67
45924	7332939	68
45924	1725302	69
45924	1723190	70
45924	7072690	71
45924	3736409	72
45924	7093697	73
45924	1180818	74
45924	6851997	75
45924	4207791	76
45924	1180823	77
45924	8308148	78
45924	2468501	79
45924	6992403	80
45924	6087562	81
45924	5995697	82
45924	8584323	83
45924	2976620	84
45924	7221187	85
45924	1725306	86
45924	7560832	87
45924	2931802	88
45924	6852001	89
45924	4207789	90
45924	7079107	91
45924	3233971	92
45924	3284217	93
45924	6411608	94
45924	6231153	95
45924	8391316	96
45924	2124512	97
45924	7543599	98
45924	2405173	99
45924	7899583	100
208145	7427348	1
208145	5757128	2
208145	7427345	3
208145	8762110	4
208145	8762109	5
208145	2404650	6
208145	7072838	7
208145	8762105	8
208145	7427354	9
208145	7427352	10
208145	8351302	11
208145	4602075	12
208145	2340526	13
208145	697980	14
208145	4453941	15
208145	5209015	16
208145	8679684	17
208145	781320	18
208145	3277835	19
208145	2404656	20
208145	6227792	21
208145	3277837	22
208145	7831936	23
208145	2318746	24
208145	4392246	25
208145	1496097	26
208145	2404658	27
208145	4876314	28
208145	1385342	29
208145	6227791	30
208145	6701519	31
208145	8351297	32
208145	8642568	33
208145	7059445	34
208145	7054232	35
208145	4392248	36
208145	7059439	37
208145	7813466	38
208145	2039297	39
208145	6248769	40
208145	7059442	41
208145	8762114	42
208145	1567831	43
208145	5896331	44
208145	6248764	45
208145	8026967	46
208145	781324	47
208145	8256891	48
208145	3931544	49
208145	8172742	50
208145	8435127	51
208145	8351299	52
208145	1386090	53
208145	8833009	54
208145	8205075	55
208145	5343608	56
208145	3742059	57
208145	5292300	58
208145	7054223	59
208145	2882486	60
208145	7632392	61
208145	907949	62
208145	8351293	63
208145	1386094	64
208145	4604205	65
208145	4998509	66
208145	3742065	67
208145	2318752	68
208145	8094385	69
208145	3231499	70
208145	8205078	71
208145	8344000	72
208145	5550320	73
208145	6426771	74
208145	5069183	75
208145	5896000	76
208145	4465642	77
208145	7670145	78
208145	7024184	79
208145	3742060	80
208145	6426769	81
208145	5343609	82
208145	1967103	83
208145	1048116	84
208145	1048119	85
208145	7937363	86
208145	3506582	87
208145	4727306	88
208145	4053247	89
208145	6426773	90
208145	6426777	91
208145	8682670	92
208145	7234599	93
208145	6556538	94
208145	2235767	95
208145	1954775	96
208145	3269904	97
208145	5433736	98
208145	5433733	99
208145	8172942	100
79891	7073215	1
79891	5799367	2
79891	3107090	3
79891	1416075	4
79891	1884408	5
79891	3694358	6
79891	6458883	7
79891	6458885	8
79891	2515821	9
79891	6458880	10
79891	334366	11
79891	334360	12
79891	6458878	13
79891	7315176	14
79891	7394036	15
79891	3694357	16
79891	4587510	17
79891	7073213	18
79891	5675253	19
79891	2304851	20
79891	5799360	21
79891	4989122	22
79891	5847753	23
79891	1416072	24
79891	5669803	25
79891	3107093	26
79891	4545129	27
79891	5499783	28
79891	7093984	29
79891	8017486	30
79891	8017487	31
79891	334363	32
79891	4587509	33
79891	6458879	34
79891	6103832	35
79891	195930	36
79891	5964244	37
79891	724994	38
79891	3177991	39
79891	6103839	40
79891	1925979	41
79891	4987779	42
79891	8670139	43
79891	3491847	44
79891	2693394	45
79891	6458877	46
79891	7394034	47
79891	1011835	48
79891	5669797	49
79891	2304855	50
79891	3177985	51
79891	1601292	52
79891	1884410	53
79891	1925974	54
79891	2682589	55
79891	2682590	56
79891	6254862	57
79891	1875169	58
79891	6254863	59
79891	8028016	60
79891	6458884	61
79891	3492271	62
79891	3140852	63
79891	4587507	64
79891	5363314	65
79891	486882	66
79891	2873326	67
79891	7221089	68
79891	7516637	69
79891	4557599	70
79891	8149885	71
79891	7735082	72
79891	5326961	73
79891	7677586	74
79891	6068078	75
79891	1314094	76
79891	5024484	77
79891	5492587	78
79891	8351890	79
79891	4115539	80
79891	1603173	81
79891	6680595	82
79891	6103835	83
79891	1947794	84
79891	6272976	85
79891	5801125	86
79891	5801120	87
79891	2364663	88
79891	5801128	89
79891	2364660	90
79891	4115543	91
79891	8040735	92
79891	7677582	93
79891	6445093	94
79891	6103834	95
79891	1246243	96
79891	6632988	97
79891	1246247	98
79891	1246244	99
79891	2304852	100
208494	7073275	1
208494	7073272	2
208494	7073274	3
208494	7073271	4
208494	7073273	5
208494	5669195	6
208494	2105551	7
208494	563783	8
208494	95513	9
208494	7862470	10
208494	4322045	11
208494	825375	12
208494	4076659	13
208494	6592760	14
208494	7904289	15
208494	4124711	16
208494	4165358	17
208494	8182046	18
208494	5828613	19
208494	7334480	20
208494	4322040	21
208494	5132547	22
208494	8789044	23
208494	7122679	24
208494	1343644	25
208494	6537093	26
208494	1218743	27
208494	2859364	28
208494	5770357	29
208494	8071209	30
208494	3296223	31
208494	1385913	32
208494	8746036	33
208494	794043	34
208494	51917	35
208494	6143995	36
208494	2188236	37
208494	4614173	38
208494	6963783	39
208494	2769547	40
208494	2394111	41
208494	1481412	42
208494	8296024	43
208494	3932045	44
208494	6564357	45
208494	7772893	46
208494	4801869	47
208494	7384654	48
208494	2769548	49
208494	7727495	50
208494	7517931	51
208494	2341392	52
208494	8322283	53
208494	3602656	54
208494	1334720	55
208494	2655696	56
208494	6531436	57
208494	4521273	58
208494	4074031	59
208494	5000034	60
208494	4951954	61
208494	8560043	62
208494	4764787	63
208494	8627699	64
208494	624843	65
208494	8076724	66
208494	2135950	67
208494	388490	68
208494	3894134	69
208494	838546	70
208494	6292960	71
208494	869245	72
208494	8802764	73
208494	6008394	74
208494	4832558	75
208494	5264759	76
208494	2305985	77
208494	8802762	78
208494	4765196	79
208494	5899239	80
208494	196149	81
208494	6531441	82
208494	8208491	83
208494	3077791	84
208494	1759334	85
208494	7449826	86
208494	8362623	87
208494	4634325	88
208494	1237755	89
208494	1872300	90
208494	6468232	91
208494	2731593	92
208494	6841070	93
208494	3078156	94
208494	3126831	95
208494	4237781	96
208494	3842024	97
208494	6864750	98
208494	5618050	99
208494	2648983	100
319564	1352076	1
319564	7319630	2
319564	585123	3
319564	3739198	4
319564	1933306	5
319564	4282326	6
319564	2233072	7
319564	8496404	8
319564	7073381	9
319564	7319634	10
319564	8333620	11
319564	5753326	12
319564	6635371	13
319564	8233841	14
319564	5672382	15
319564	2233071	16
319564	2879416	17
319564	2879414	18
319564	8451888	19
319564	3710236	20
319564	8306321	21
319564	5501473	22
319564	5753329	23
319564	4684334	24
319564	3648338	25
319564	585119	26
319564	6013700	27
319564	4441115	28
319564	7456558	29
319564	5753333	30
319564	3739196	31
319564	8306324	32
319564	4517854	33
319564	7778987	34
319564	1722147	35
319564	3739200	36
319564	2233074	37
319564	1315515	38
319564	666899	39
319564	1352082	40
319564	2128665	41
319564	8443041	42
319564	2390186	43
319564	5600145	44
319564	2124999	45
319564	3739195	46
319564	6013697	47
319564	5534890	48
319564	5235373	49
319564	1562276	50
319564	5235374	51
319564	3942638	52
319564	5501475	53
319564	6013694	54
319564	3820617	55
319564	5779822	56
319564	8443042	57
319564	5909147	58
319564	5827491	59
319564	2184274	60
319564	5333338	61
319564	6559064	62
319564	921779	63
319564	1158068	64
319564	1112927	65
319564	3424394	66
319564	6579837	67
319564	1919836	68
319564	197388	69
319564	2372471	70
319564	197397	71
319564	1106080	72
319564	197392	73
319564	197389	74
319564	6878845	75
319564	585128	76
319564	8306320	77
319564	5672384	78
319564	6436263	79
319564	5368834	80
319564	6831509	81
319564	7317487	82
319564	1821265	83
319564	423528	84
319564	1913555	85
319564	7074372	86
319564	2232660	87
319564	4843438	88
319564	7524325	89
319564	1693368	90
319564	6029006	91
319564	1693369	92
319564	6029007	93
319564	7831077	94
319564	5712982	95
319564	8382104	96
319564	5614669	97
319564	6627553	98
319564	5814088	99
319564	6515739	100
14151	6496126	1
14151	1506477	2
14151	5537730	3
14151	5537733	4
14151	7073771	5
14151	3986615	6
14151	6496127	7
14151	1506479	8
14151	3911711	9
14151	7948990	10
14151	5537734	11
14151	8308849	12
14151	5633592	13
14151	8346109	14
14151	5793410	15
14151	5537732	16
14151	7286410	17
14151	8759898	18
14151	5537727	19
14151	6718554	20
14151	8090630	21
14151	4776296	22
14151	7970102	23
14151	1533461	24
14151	7015295	25
14151	7015292	26
14151	264178	27
14151	152380	28
14151	3603417	29
14151	5013130	30
14151	3193076	31
14151	3193080	32
14151	1357353	33
14151	4953254	34
14151	3137159	35
14151	3193078	36
14151	6125240	37
14151	5943936	38
14151	1075558	39
14151	7515139	40
14151	4149642	41
14151	7774213	42
14151	7137488	43
14151	6519860	44
14151	2985406	45
14151	2298635	46
14151	5286029	47
14151	1112939	48
14151	2830885	49
14151	1559294	50
14151	4237560	51
14151	7390613	52
14151	7073770	53
14151	7583074	54
14151	7073774	55
14151	2208876	56
14151	5324019	57
14151	7274419	58
14151	6174460	59
14151	8069306	60
14151	7906379	61
14151	8069309	62
14151	488643	63
14151	5444169	64
14151	8506867	65
14151	5026698	66
14151	6203072	67
14151	8096627	68
14151	3120939	69
14151	3689673	70
14151	8763095	71
14151	8061776	72
14151	6295639	73
14151	7661958	74
14151	8473766	75
14151	6303877	76
14151	8074305	77
14151	5760853	78
14151	6697515	79
14151	6934407	80
14151	4618759	81
14151	889930	82
14151	7620447	83
14151	3425332	84
14151	8354634	85
14151	5518620	86
14151	7182432	87
14151	7102219	88
14151	5646715	89
14151	12778	90
14151	1730178	91
14151	7674057	92
14151	5128040	93
14151	5440957	94
14151	7682912	95
14151	3033619	96
14151	1836433	97
14151	7021558	98
14151	2457552	99
14151	127811	100
67802	3449537	1
67802	124539	2
67802	3880911	3
67802	3790535	4
67802	6744409	5
67802	7074071	6
67802	5566931	7
67802	3213535	8
67802	3213534	9
67802	4068366	10
67802	4068367	11
67802	3213537	12
67802	3449536	13
67802	5284967	14
67802	7652299	15
67802	3213541	16
67802	931375	17
67802	3430339	18
67802	2582653	19
67802	3449534	20
67802	4068361	21
67802	6173390	22
67802	4499708	23
67802	6173389	24
67802	3449539	25
67802	971196	26
67802	5762204	27
67802	3317285	28
67802	7074070	29
67802	1894896	30
67802	3880917	31
67802	8495044	32
67802	6495591	33
67802	3329222	34
67802	3125002	35
67802	5616865	36
67802	4007681	37
67802	1926036	38
67802	4068368	39
67802	4930215	40
67802	8358579	41
67802	2877847	42
67802	1850199	43
67802	3430343	44
67802	2281924	45
67802	630796	46
67802	7074067	47
67802	1894892	48
67802	5566935	49
67802	4716206	50
67802	7074073	51
67802	516952	52
67802	1565856	53
67802	5558870	54
67802	8311366	55
67802	5696465	56
67802	7837335	57
67802	581656	58
67802	610020	59
67802	516948	60
67802	6657580	61
67802	8503555	62
67802	3643165	63
67802	1985612	64
67802	8043169	65
67802	5776619	66
67802	3880909	67
67802	2582652	68
67802	1789603	69
67802	2174808	70
67802	6173392	71
67802	3929861	72
67802	4579542	73
67802	7365045	74
67802	7303141	75
67802	4266472	76
67802	5589428	77
67802	4137345	78
67802	1789604	79
67802	1083375	80
67802	4579545	81
67802	5229366	82
67802	7315882	83
67802	5939468	84
67802	6324362	85
67802	1780936	86
67802	5463098	87
67802	5039513	88
67802	6559053	89
67802	5807254	90
67802	6290995	91
67802	8508936	92
67802	4566536	93
67802	5229357	94
67802	1169045	95
67802	2305773	96
67802	6922988	97
67802	7977689	98
67802	5264729	99
67802	7185902	100
1090184	7074235	1
1090184	7074238	2
1090184	7074242	3
1090184	1192099	4
1090184	919408	5
1090184	4263589	6
1090184	1192104	7
1090184	3276120	8
1090184	1204447	9
1090184	4590727	10
1090184	1036760	11
1090184	5956227	12
1090184	6603858	13
1090184	8247592	14
1090184	5328545	15
1090184	1133713	16
1090184	7612413	17
1090184	7161863	18
1090184	6181322	19
1090184	919400	20
1090184	5328546	21
1090184	6531710	22
1090184	116363	23
1090184	1940372	24
1090184	982600	25
1090184	1794142	26
1090184	6125575	27
1090184	5828301	28
1090184	741597	29
1090184	3819399	30
1090184	8725297	31
1090184	1275069	32
1090184	2946421	33
1090184	7777516	34
1090184	6206126	35
1090184	784862	36
1090184	6945604	37
1090184	3522397	38
1090184	7572383	39
1090184	6239236	40
1090184	1204448	41
1090184	141463	42
1090184	4331416	43
1090184	3274868	44
1090184	4536685	45
1090184	6945610	46
1090184	141458	47
1090184	6945601	48
1090184	8448133	49
1090184	7802606	50
1090184	919407	51
1090184	8139413	52
1090184	919406	53
1090184	6399016	54
1090184	1192103	55
1090184	141460	56
1090184	86572	57
1090184	7802604	58
1090184	2320831	59
1090184	5748882	60
1090184	1772299	61
