0	1	2
206117	1138685	71
206117	5065900	72
206117	6707429	73
206117	4733619	74
206117	7774009	75
206117	7421855	76
206117	4800838	77
206117	2514323	78
206117	2422888	79
206117	2975284	80
206117	1321408	81
206117	2019871	82
206117	3448887	83
206117	2649249	84
206117	5983105	85
206117	2398527	86
206117	3024441	87
206117	4054708	88
206117	7325430	89
206117	4914312	90
206117	5106026	91
206117	2276536	92
206117	1916845	93
206117	6458811	94
206117	7114472	95
206117	5302757	96
206117	4547152	97
206117	2422896	98
206117	3767587	99
206117	2514326	100
141472	7402451	1
141472	7402452	2
141472	4253215	3
141472	6292406	4
141472	6292407	5
141472	1217401	6
141472	7072291	7
141472	7721752	8
141472	6963319	9
141472	6292409	10
141472	7721756	11
141472	29182	12
141472	2388557	13
141472	7072288	14
141472	4253213	15
141472	7072293	16
141472	1168216	17
141472	3772298	18
141472	8662680	19
141472	7721754	20
141472	8187503	21
141472	5636125	22
141472	3089414	23
141472	8258455	24
141472	2160237	25
141472	2399678	26
141472	5636123	27
141472	2399679	28
141472	2068998	29
141472	5636124	30
141472	991945	31
141472	7671092	32
141472	5636128	33
141472	1983448	34
141472	8096600	35
141472	738488	36
141472	6410425	37
141472	8218228	38
141472	7710980	39
141472	6273632	40
141472	7701478	41
141472	5379028	42
141472	36723	43
141472	8096593	44
141472	7710981	45
141472	261120	46
141472	2210058	47
141472	2210064	48
141472	2210056	49
141472	6827086	50
141472	7556611	51
141472	6930188	52
141472	7397112	53
141472	6264871	54
141472	1921667	55
141472	197258	56
141472	5984120	57
141472	4035762	58
141472	7365175	59
141472	2623595	60
141472	488820	61
141472	827790	62
141472	6041157	63
141472	4824552	64
141472	5397178	65
141472	4947620	66
141472	7098900	67
141472	2422269	68
141472	4838646	69
141472	7457179	70
141472	2742898	71
141472	2742897	72
141472	8046496	73
141472	315207	74
141472	7098905	75
141472	1557807	76
141472	1910370	77
141472	1557803	78
141472	379310	79
141472	1921664	80
141472	884236	81
141472	8785543	82
141472	8589894	83
141472	356332	84
141472	532742	85
141472	5911535	86
141472	4265828	87
141472	1186777	88
141472	2742900	89
141472	6950940	90
141472	197264	91
141472	1557802	92
141472	1203065	93
141472	7590711	94
141472	6998023	95
141472	6127805	96
141472	422746	97
141472	6625642	98
141472	6950993	99
141472	6219197	100
352818	1584504	1
352818	1771122	2
352818	7072358	3
352818	1584500	4
352818	3587249	5
352818	8042232	6
352818	3462801	7
352818	7072354	8
352818	1929697	9
352818	4132247	10
352818	5613887	11
352818	393446	12
352818	4132248	13
352818	5683605	14
352818	1485205	15
352818	505222	16
352818	3649390	17
352818	7651168	18
352818	4048092	19
352818	6992761	20
352818	1584501	21
352818	7651161	22
352818	2473479	23
352818	3628548	24
352818	7325026	25
352818	6544673	26
352818	4048090	27
352818	6992753	28
352818	6616886	29
352818	5604990	30
352818	5683606	31
352818	8303067	32
352818	5604989	33
352818	5810247	34
352818	6628495	35
352818	5683608	36
352818	6316491	37
352818	2204777	38
352818	6616882	39
352818	309239	40
352818	3628545	41
352818	5604995	42
352818	5604993	43
352818	2204779	44
352818	5604988	45
352818	7651165	46
352818	5604987	47
352818	505226	48
352818	5604992	49
352818	6992758	50
352818	1004272	51
352818	7629079	52
352818	8387331	53
352818	6127985	54
352818	6992759	55
352818	5145483	56
352818	7761818	57
352818	5604991	58
352818	1183218	59
352818	6628494	60
352818	7651166	61
352818	7344296	62
352818	1183217	63
352818	148769	64
352818	7344294	65
352818	2204778	66
352818	4048091	67
352818	5766825	68
352818	309233	69
352818	1183220	70
352818	818458	71
352818	442638	72
352818	148770	73
352818	5683607	74
352818	7651162	75
352818	3535317	76
352818	5604994	77
352818	4194524	78
352818	1291108	79
352818	3628552	80
352818	8659984	81
352818	6717131	82
352818	4818223	83
352818	5617217	84
352818	309238	85
352818	7072355	86
352818	7002481	87
352818	5864523	88
352818	6603209	89
352818	3587251	90
352818	1960838	91
352818	1799190	92
352818	3620570	93
352818	8042229	94
352818	6735522	95
352818	2470734	96
352818	6735525	97
352818	4888883	98
352818	5700178	99
352818	5700183	100
45924	6411603	1
45924	3233964	2
45924	573100	3
45924	6411604	4
45924	1728712	5
45924	5406067	6
45924	6847702	7
45924	2556462	8
45924	7332936	9
45924	1826396	10
45924	2556463	11
45924	6334116	12
45924	1826394	13
45924	4650185	14
45924	5406068	15
45924	7072691	16
45924	1078740	17
45924	2417657	18
45924	2444133	19
45924	5864248	20
45924	783594	21
45924	1078736	22
45924	989134	23
45924	573092	24
45924	3709447	25
45924	4402008	26
45924	1284732	27
45924	783591	28
45924	5066617	29
45924	2468502	30
45924	1272540	31
45924	7375169	32
45924	6087561	33
45924	1470567	34
45924	989139	35
45924	783589	36
45924	8423501	37
45924	1180820	38
45924	3709446	39
45924	6446092	40
45924	1725305	41
45924	1284733	42
45924	3683196	43
45924	6696903	44
45924	7093677	45
45924	1272545	46
45924	5406070	47
45924	1078742	48
45924	3611288	49
45924	4297583	50
45924	1810120	51
45924	7652393	52
45924	4207793	53
45924	4139139	54
45924	265375	55
45924	8036993	56
45924	1725309	57
45924	7221189	58
45924	3853659	59
45924	5214616	60
45924	3233191	61
45924	7132848	62
45924	1470568	63
45924	6391977	64
45924	5281864	65
45924	5167800	66
45924	3233973	67
45924	5406073	68
45924	4402002	69
45924	3773315	70
45924	1180821	71
45924	6992405	72
45924	4297581	73
45924	176786	74
45924	4622391	75
45924	989136	76
45924	176780	77
45924	7332941	78
45924	1810119	79
45924	2124510	80
45924	2124514	81
45924	7577237	82
45924	3611282	83
45924	2024062	84
45924	1725304	85
45924	6089589	86
45924	7221184	87
45924	4498007	88
45924	176782	89
45924	8615111	90
45924	989140	91
45924	816103	92
45924	3218013	93
45924	3218011	94
45924	5995693	95
45924	816101	96
45924	816102	97
45924	1723190	98
45924	7072690	99
45924	682437	100
208145	7427348	1
208145	5757128	2
208145	7427345	3
208145	8762110	4
208145	7072841	5
208145	8762109	6
208145	2404650	7
208145	7072844	8
208145	7072838	9
208145	2402441	10
208145	5739313	11
208145	8762105	12
208145	5757124	13
208145	7427354	14
208145	3143328	15
208145	1385345	16
208145	8341183	17
208145	7427352	18
208145	8351302	19
208145	4458959	20
208145	4602075	21
208145	2404651	22
208145	697980	23
208145	6431116	24
208145	4453941	25
208145	8548823	26
208145	8679684	27
208145	781320	28
208145	6389131	29
208145	3277835	30
208145	2404656	31
208145	7072842	32
208145	8548827	33
208145	6227792	34
208145	3143326	35
208145	1851007	36
208145	3277837	37
208145	5228047	38
208145	6389128	39
208145	2699000	40
208145	2237561	41
208145	820830	42
208145	3901245	43
208145	2402445	44
208145	5228049	45
208145	2237556	46
208145	2030517	47
208145	7072839	48
208145	8256892	49
208145	5007306	50
208145	7831936	51
208145	2237560	52
208145	2284904	53
208145	2318746	54
208145	2030519	55
208145	2404649	56
208145	4392246	57
208145	6442078	58
208145	5304047	59
208145	4667143	60
208145	2237564	61
208145	5739315	62
208145	7831937	63
208145	2404658	64
208145	8256890	65
208145	263224	66
208145	1385342	67
208145	3339425	68
208145	3918847	69
208145	6769340	70
208145	5739318	71
208145	7072845	72
208145	8642568	73
208145	3077048	74
208145	2769790	75
208145	6895241	76
208145	7318013	77
208145	4593784	78
208145	716063	79
208145	2284905	80
208145	2039297	81
208145	6248769	82
208145	1424258	83
208145	716065	84
208145	2284901	85
208145	4636791	86
208145	4060238	87
208145	8320187	88
208145	6248764	89
208145	8256894	90
208145	7054223	91
208145	5794235	92
208145	6250884	93
208145	3742067	94
208145	166166	95
208145	4998509	96
208145	4076816	97
208145	2366426	98
208145	6250881	99
208145	1029091	100
79891	7073215	1
79891	5799367	2
79891	3107090	3
79891	1416075	4
79891	7073214	5
79891	1884408	6
79891	3694358	7
79891	1416076	8
79891	6458883	9
79891	7073211	10
79891	6458885	11
79891	6458880	12
79891	334366	13
79891	334360	14
79891	6458878	15
79891	7073217	16
79891	7315176	17
79891	7394036	18
79891	3694357	19
79891	4587510	20
79891	7073213	21
79891	3491851	22
79891	5675253	23
79891	5799360	24
79891	4587512	25
79891	4989122	26
79891	3694356	27
79891	1416072	28
79891	5669803	29
79891	5499783	30
79891	7073216	31
79891	7073212	32
79891	8017487	33
79891	334363	34
79891	7073218	35
79891	4587509	36
79891	1959455	37
79891	4696080	38
79891	6458879	39
79891	6661369	40
79891	7394042	41
79891	724994	42
79891	559106	43
79891	813982	44
79891	6458881	45
79891	2766384	46
79891	4492921	47
79891	4987779	48
79891	8670139	49
79891	3491847	50
79891	5675256	51
79891	55812	52
79891	6458877	53
79891	6795424	54
79891	3922451	55
79891	6458886	56
79891	1011835	57
79891	5669797	58
79891	2454762	59
79891	5851108	60
79891	1601292	61
79891	6795432	62
79891	1526159	63
79891	767787	64
79891	5594107	65
79891	3984510	66
79891	1875169	67
79891	6524579	68
79891	559100	69
79891	4587507	70
79891	5363314	71
79891	486882	72
79891	3798893	73
79891	7029075	74
79891	2814404	75
79891	5747999	76
79891	4989123	77
79891	5163350	78
79891	5851113	79
79891	3022546	80
79891	5326961	81
79891	4989120	82
79891	976928	83
79891	5492587	84
79891	6686165	85
79891	8670133	86
79891	2364667	87
79891	195929	88
79891	1511246	89
79891	6078588	90
79891	334362	91
79891	5801125	92
79891	3660701	93
79891	5725251	94
79891	5801128	95
79891	8685644	96
79891	6346675	97
79891	8306331	98
79891	3536630	99
79891	6731878	100
208494	7073275	1
208494	7073272	2
208494	7073274	3
208494	5519584	4
208494	2981397	5
208494	6158284	6
208494	1261097	7
208494	1853226	8
208494	6924569	9
208494	7953612	10
208494	5495013	11
208494	7183156	12
208494	6662007	13
208494	4036024	14
208494	7953609	15
208494	5829219	16
208494	1775541	17
208494	2647967	18
208494	1062600	19
208494	8105980	20
208494	3424313	21
208494	4782436	22
208494	6240672	23
208494	2011883	24
208494	3544435	25
208494	3916792	26
208494	1034436	27
208494	5884039	28
208494	2290734	29
208494	6532929	30
208494	6499770	31
208494	6532930	32
208494	5605260	33
208494	6313798	34
208494	2421361	35
208494	1595450	36
208494	6318123	37
208494	7073273	38
208494	6318126	39
208494	6069336	40
208494	8539846	41
208494	317753	42
208494	5833970	43
208494	7491338	44
208494	6351418	45
208494	6240669	46
208494	3209703	47
208494	2678310	48
208494	4135363	49
208494	5265682	50
208494	6570091	51
208494	6810862	52
208494	6532926	53
208494	6158292	54
208494	2633802	55
208494	1952982	56
208494	5838870	57
208494	2232154	58
208494	7205333	59
208494	1329944	60
208494	7016379	61
208494	5269308	62
208494	5269307	63
208494	7344669	64
208494	7581022	65
208494	6886717	66
208494	4203083	67
208494	2123249	68
208494	637822	69
208494	3099543	70
208494	6097532	71
208494	5796127	72
208494	7980701	73
208494	1726010	74
208494	5838871	75
208494	5829221	76
208494	7581026	77
208494	7561604	78
208494	3480894	79
208494	6776781	80
208494	8258802	81
208494	2882586	82
208494	5695434	83
208494	446928	84
208494	5902080	85
208494	6644367	86
208494	6776775	87
208494	6240671	88
208494	5539427	89
208494	2380403	90
208494	6579341	91
208494	887780	92
208494	1726014	93
208494	3491221	94
208494	604015	95
208494	1726016	96
208494	1100509	97
208494	5718748	98
208494	4135368	99
208494	887778	100
319564	1352076	1
319564	7319630	2
319564	5753327	3
319564	585123	4
319564	3367936	5
319564	3739198	6
319564	1933306	7
319564	4282326	8
319564	2233072	9
319564	8496404	10
319564	7073381	11
319564	7319634	12
319564	8333620	13
319564	5753326	14
319564	6635371	15
319564	4018858	16
319564	8233841	17
319564	5672382	18
319564	5339950	19
319564	2233071	20
319564	5339956	21
319564	756806	22
319564	8306322	23
319564	2771445	24
319564	2879414	25
319564	8451888	26
319564	6525405	27
319564	3710236	28
319564	8233842	29
319564	6941533	30
319564	8233840	31
319564	131539	32
319564	4984524	33
319564	5501473	34
319564	5552148	35
319564	3710234	36
319564	4684334	37
319564	3648338	38
319564	8253213	39
319564	4984528	40
319564	8621218	41
319564	6013700	42
319564	8496402	43
319564	6588948	44
319564	7778989	45
319564	7456558	46
319564	3739196	47
319564	756808	48
319564	2227805	49
319564	493325	50
319564	4517854	51
319564	4252387	52
319564	1722147	53
319564	3739200	54
319564	2233074	55
319564	666899	56
319564	1352082	57
319564	6334675	58
319564	2901426	59
319564	6295987	60
319564	8443043	61
319564	2124999	62
319564	6013697	63
319564	4175709	64
319564	6416017	65
319564	562600	66
319564	8621211	67
319564	1562276	68
319564	3942638	69
319564	7545905	70
319564	5501475	71
319564	5070453	72
319564	3002622	73
319564	6756197	74
319564	8314519	75
319564	7778986	76
319564	5644281	77
319564	8443042	78
319564	3396498	79
319564	4541953	80
319564	2090685	81
319564	7591720	82
319564	5460336	83
319564	4835241	84
319564	3739199	85
319564	3888799	86
319564	2200439	87
319564	4628819	88
319564	7045740	89
319564	1951486	90
319564	3888794	91
319564	5551388	92
319564	4964396	93
319564	3202155	94
319564	2233070	95
319564	3390413	96
319564	5600144	97
319564	4461773	98
319564	4676837	99
319564	5555851	100
14151	7073772	1
14151	6496126	2
14151	6125242	3
14151	1506477	4
14151	7073769	5
14151	5537730	6
14151	5537733	7
14151	7073771	8
14151	3986615	9
14151	7570411	10
14151	6496127	11
14151	1506479	12
14151	5016971	13
14151	3911711	14
14151	5537729	15
14151	7948990	16
14151	5537734	17
14151	5162604	18
14151	7073775	19
14151	8308849	20
14151	5633592	21
14151	8346109	22
14151	5793410	23
14151	5537732	24
14151	5016970	25
14151	7286410	26
14151	8759898	27
14151	3188266	28
14151	5537727	29
14151	6718554	30
14151	733767	31
14151	8069312	32
14151	7646203	33
14151	5537725	34
14151	279334	35
14151	3603411	36
14151	8090630	37
14151	4818971	38
14151	7970102	39
14151	7283311	40
14151	3603413	41
14151	4475682	42
14151	2571447	43
14151	4775952	44
14151	3188620	45
14151	2572255	46
14151	2757861	47
14151	1861620	48
14151	3603414	49
14151	3986619	50
14151	7015295	51
14151	3790313	52
14151	7015292	53
14151	152380	54
14151	3603417	55
14151	3193076	56
14151	3193080	57
14151	1357353	58
14151	298160	59
14151	4953254	60
14151	7619148	61
14151	5537728	62
14151	2145665	63
14151	2293957	64
14151	8285197	65
14151	8451618	66
14151	4185	67
14151	7515139	68
14151	1331158	69
14151	4554840	70
14151	731309	71
14151	7009300	72
14151	1636033	73
14151	2430522	74
14151	656594	75
14151	8240578	76
14151	1246491	77
14151	7073777	78
14151	2212536	79
14151	7283308	80
14151	7207912	81
14151	5109111	82
14151	2695558	83
14151	5500493	84
14151	2959876	85
14151	7970100	86
14151	5109315	87
14151	6959783	88
14151	755796	89
14151	1636040	90
14151	6327104	91
14151	7515141	92
14151	372822	93
14151	5519779	94
14151	1847074	95
14151	6536593	96
14151	5109810	97
14151	7619144	98
14151	8506867	99
14151	1057764	100
67802	3449537	1
67802	124539	2
67802	3880911	3
67802	3790535	4
67802	6744409	5
67802	7074071	6
67802	5566931	7
67802	3213535	8
67802	3213534	9
67802	4068366	10
67802	4068367	11
67802	3213537	12
67802	3449536	13
67802	5284967	14
67802	7652299	15
67802	3213541	16
67802	931375	17
67802	3430339	18
67802	2104103	19
67802	2582653	20
67802	3449534	21
67802	4068361	22
67802	6173390	23
67802	4499708	24
67802	6173389	25
67802	3449539	26
67802	971196	27
67802	5762204	28
67802	3317285	29
67802	7074070	30
67802	1894896	31
67802	6913983	32
67802	3880917	33
67802	8495044	34
67802	6495591	35
67802	2491210	36
67802	5776623	37
67802	2138085	38
67802	3329222	39
67802	3125002	40
67802	5493624	41
67802	5616865	42
67802	5493625	43
67802	4200276	44
67802	4068368	45
67802	4981409	46
67802	4200275	47
67802	3790526	48
67802	2877847	49
67802	1953261	50
67802	2892118	51
67802	2387994	52
67802	5762203	53
67802	2892117	54
67802	373805	55
67802	7074066	56
67802	8213581	57
67802	8637294	58
67802	3430345	59
67802	3222325	60
67802	493186	61
67802	8826350	62
67802	7074067	63
67802	3534174	64
67802	4716206	65
67802	3790533	66
67802	5510867	67
67802	7469972	68
67802	4512696	69
67802	7469976	70
67802	3506816	71
67802	5762205	72
67802	4234452	73
67802	4868064	74
67802	6173388	75
67802	8311366	76
67802	4716208	77
67802	4068363	78
67802	581656	79
67802	4981410	80
67802	7537589	81
67802	2045172	82
67802	1969670	83
67802	6511499	84
67802	6657580	85
67802	7007758	86
67802	3643165	87
67802	124533	88
67802	7007751	89
67802	8311368	90
67802	7469975	91
67802	3880909	92
67802	6363784	93
67802	6288728	94
67802	1318902	95
67802	6173392	96
67802	3381047	97
67802	7315887	98
67802	2516574	99
67802	6508596	100
1090184	7074235	1
1090184	7074238	2
1090184	1204454	3
1090184	7074242	4
1090184	1192107	5
1090184	7074234	6
1090184	1192099	7
1090184	1192106	8
1090184	1204452	9
1090184	7074237	10
1090184	3276124	11
1090184	6703187	12
1090184	7763713	13
1090184	7074233	14
1090184	1204451	15
1090184	4263589	16
1090184	1192104	17
1090184	3276119	18
1090184	6101028	19
1090184	1192101	20
1090184	1772291	21
1090184	1192105	22
1090184	7595958	23
1090184	3276120	24
1090184	223313	25
1090184	7595956	26
1090184	6795751	27
1090184	1204447	28
1090184	1143031	29
1090184	8247597	30
1090184	6469825	31
1090184	1192100	32
1090184	4590727	33
1090184	6703188	34
1090184	4740125	35
1090184	6603858	36
1090184	6703190	37
1090184	3886822	38
1090184	1192108	39
1090184	8080374	40
1090184	3276115	41
1090184	1357201	42
1090184	6181322	43
1090184	2844093	44
1090184	6531710	45
1090184	6775306	46
1090184	1216602	47
1090184	6338527	48
1090184	141457	49
1090184	784862	50
1090184	7355518	51
1090184	86577	52
1090184	1204448	53
1090184	3054632	54
1090184	1149400	55
1090184	86569	56
1090184	141458	57
1090184	86568	58
1090184	1149401	59
1090184	1192103	60
1090184	141460	61
1090184	4590724	62
1090184	7355523	63
1090184	1466598	64
1090184	5748880	65
1090184	136995	66
1090184	2320831	67
1090184	2226694	68
1090184	964090	69
1090184	4391116	70
1090184	1544623	71
1090184	3668929	72
1090184	1493293	73
1090184	784856	74
1090184	7847938	75
1090184	5328547	76
1090184	3847628	77
1090184	8323583	78
1090184	7074236	79
1090184	8103657	80
1090184	8108481	81
1090184	601234	82
1090184	2844086	83
1090184	8472947	84
1090184	4509262	85
1090184	6719833	86
1090184	1357198	87
1090184	4621208	88
1090184	7572384	89
1090184	4621204	90
1090184	7320978	91
1090184	2844094	92
1090184	1880568	93
1090184	784861	94
1090184	4704615	95
1090184	2833035	96
1090184	113695	97
1090184	521951	98
1090184	7075890	99
1090184	8014802	100
323998	7074377	1
323998	3509541	2
323998	3509542	3
323998	6872111	4
323998	5501245	5
323998	6761168	6
323998	3674761	7
323998	2966211	8
323998	1664678	9
323998	4144897	10
323998	7074373	11
323998	6872108	12
323998	1664674	13
323998	7074375	14
323998	7074378	15
323998	1050191	16
323998	2522260	17
323998	6580787	18
323998	6643418	19
323998	7291521	20
323998	6903834	21
323998	957964	22
323998	3976502	23
323998	5569706	24
323998	819777	25
323998	4228774	26
323998	7291524	27
323998	3707180	28
323998	4057916	29
323998	6277556	30
323998	3899682	31
323998	7197153	32
323998	2526266	33
323998	6277561	34
323998	7413128	35
323998	4870638	36
323998	4828783	37
323998	5519406	38
323998	6580791	39
323998	1218	40
323998	3140278	41
323998	7030491	42
323998	1462718	43
323998	2516679	44
323998	6777305	45
323998	7949284	46
323998	4228777	47
323998	5426945	48
323998	1059139	49
323998	4502724	50
323998	819778	51
323998	4828789	52
323998	4776327	53
323998	1059138	54
323998	3952444	55
323998	5361356	56
323998	7716617	57
323998	8560956	58
323998	2194946	59
323998	570100	60
